0.0 -2000.0 12000.0 0.0
100.0 100.0
121 21
1782 7000 500 4500 2000 3000
7100.0 -600.0 2514.0 1500.0 2700
7200.0 -600.0 2514.0 1500.0 2700
7300.0 -600.0 2514.0 1500.0 2700
7400.0 -600.0 2514.0 1500.0 2700
7500.0 -600.0 2514.0 1500.0 2700
7600.0 -600.0 2514.0 1500.0 2700
7700.0 -600.0 2514.0 1500.0 2700
7800.0 -600.0 2514.0 1500.0 2700
7900.0 -600.0 2514.0 1500.0 2700
8000.0 -600.0 2514.0 1500.0 2700
8100.0 -600.0 2514.0 1500.0 2700
8200.0 -600.0 2514.0 1500.0 2700
8300.0 -600.0 2514.0 1500.0 2700
8400.0 -600.0 2514.0 1500.0 2700
8500.0 -600.0 2514.0 1500.0 2700
8600.0 -600.0 2514.0 1500.0 2700
8700.0 -600.0 2514.0 1500.0 2700
8800.0 -600.0 2514.0 1500.0 2700
8900.0 -600.0 2514.0 1500.0 2700
9000.0 -600.0 2514.0 1500.0 2700
9100.0 -600.0 2514.0 1500.0 2700
9200.0 -600.0 2514.0 1500.0 2700
9300.0 -600.0 2514.0 1500.0 2700
9400.0 -600.0 2514.0 1500.0 2700
9500.0 -600.0 2514.0 1500.0 2700
9600.0 -600.0 2514.0 1500.0 2700
9700.0 -600.0 2514.0 1500.0 2700
9800.0 -600.0 2514.0 1500.0 2700
9900.0 -600.0 2514.0 1500.0 2700
10000.0 -600.0 2514.0 1500.0 2700
10100.0 -600.0 2514.0 1500.0 2700
10200.0 -600.0 2514.0 1500.0 2700
10300.0 -600.0 2514.0 1500.0 2700
10400.0 -600.0 2514.0 1500.0 2700
10500.0 -600.0 2514.0 1500.0 2700
10600.0 -600.0 2514.0 1500.0 2700
10700.0 -600.0 2514.0 1500.0 2700
10800.0 -600.0 2514.0 1500.0 2700
10900.0 -600.0 2514.0 1500.0 2700
11000.0 -600.0 2514.0 1500.0 2700
11100.0 -600.0 2514.0 1500.0 2700
11200.0 -600.0 2514.0 1500.0 2700
11300.0 -600.0 2514.0 1500.0 2700
11400.0 -600.0 2514.0 1500.0 2700
11500.0 -600.0 2514.0 1500.0 2700
11600.0 -600.0 2514.0 1500.0 2700
11700.0 -600.0 2514.0 1500.0 2700
11800.0 -600.0 2514.0 1500.0 2700
11900.0 -600.0 2514.0 1500.0 2700
12000.0 -600.0 2514.0 1500.0 2700
0.0 -500.0 2514.0 1500.0 2700
100.0 -500.0 2514.0 1500.0 2700
200.0 -500.0 2514.0 1500.0 2700
300.0 -500.0 2514.0 1500.0 2700
400.0 -500.0 2514.0 1500.0 2700
500.0 -500.0 2514.0 1500.0 2700
600.0 -500.0 2514.0 1500.0 2700
700.0 -500.0 2514.0 1500.0 2700
800.0 -500.0 2514.0 1500.0 2700
900.0 -500.0 2514.0 1500.0 2700
1000.0 -500.0 2514.0 1500.0 2700
1100.0 -500.0 2514.0 1500.0 2700
1200.0 -500.0 2514.0 1500.0 2700
1300.0 -500.0 2514.0 1500.0 2700
1400.0 -500.0 2514.0 1500.0 2700
1500.0 -500.0 2514.0 1500.0 2700
1600.0 -500.0 2514.0 1500.0 2700
1700.0 -500.0 2514.0 1500.0 2700
1800.0 -500.0 2514.0 1500.0 2700
1900.0 -500.0 2514.0 1500.0 2700
2000.0 -500.0 2514.0 1500.0 2700
2100.0 -500.0 2514.0 1500.0 2700
2200.0 -500.0 2514.0 1500.0 2700
2300.0 -500.0 2514.0 1500.0 2700
2400.0 -500.0 2514.0 1500.0 2700
2500.0 -500.0 2514.0 1500.0 2700
2600.0 -500.0 2514.0 1500.0 2700
2700.0 -500.0 2514.0 1500.0 2700
2800.0 -500.0 2514.0 1500.0 2700
2900.0 -500.0 2514.0 1500.0 2700
3000.0 -500.0 2514.0 1500.0 2700
3100.0 -500.0 2514.0 1500.0 2700
3200.0 -500.0 2514.0 1500.0 2700
3300.0 -500.0 2514.0 1500.0 2700
3400.0 -500.0 2514.0 1500.0 2700
3500.0 -500.0 2514.0 1500.0 2700
3600.0 -500.0 2514.0 1500.0 2700
3700.0 -500.0 2514.0 1500.0 2700
3800.0 -500.0 2514.0 1500.0 2700
3900.0 -500.0 2514.0 1500.0 2700
4000.0 -500.0 2514.0 1500.0 2700
4100.0 -500.0 2514.0 1500.0 2700
4200.0 -500.0 2514.0 1500.0 2700
4300.0 -500.0 2514.0 1500.0 2700
4400.0 -500.0 2514.0 1500.0 2700
4500.0 -500.0 2514.0 1500.0 2700
4600.0 -500.0 2514.0 1500.0 2700
4700.0 -500.0 2514.0 1500.0 2700
4800.0 -500.0 2514.0 1500.0 2700
4900.0 -500.0 2514.0 1500.0 2700
5000.0 -500.0 2514.0 1500.0 2700
5100.0 -500.0 2514.0 1500.0 2700
5200.0 -500.0 2514.0 1500.0 2700
5300.0 -500.0 2514.0 1500.0 2700
5400.0 -500.0 2514.0 1500.0 2700
5500.0 -500.0 2514.0 1500.0 2700
5600.0 -500.0 2514.0 1500.0 2700
5700.0 -500.0 2514.0 1500.0 2700
5800.0 -500.0 2514.0 1500.0 2700
5900.0 -500.0 2514.0 1500.0 2700
6000.0 -500.0 2514.0 1500.0 2700
6100.0 -500.0 2514.0 1500.0 2700
6200.0 -500.0 2514.0 1500.0 2700
6300.0 -500.0 2514.0 1500.0 2700
6400.0 -500.0 2514.0 1500.0 2700
6500.0 -500.0 2514.0 1500.0 2700
6600.0 -500.0 2514.0 1500.0 2700
6700.0 -500.0 2514.0 1500.0 2700
6800.0 -500.0 2514.0 1500.0 2700
6900.0 -500.0 2514.0 1500.0 2700
7000.0 -500.0 2514.0 1500.0 2700
7100.0 -500.0 2514.0 1500.0 2700
7200.0 -500.0 2514.0 1500.0 2700
7300.0 -500.0 2514.0 1500.0 2700
7400.0 -500.0 2514.0 1500.0 2700
7500.0 -500.0 2514.0 1500.0 2700
7600.0 -500.0 2514.0 1500.0 2700
7700.0 -500.0 2514.0 1500.0 2700
7800.0 -500.0 2514.0 1500.0 2700
7900.0 -500.0 2514.0 1500.0 2700
8000.0 -500.0 2514.0 1500.0 2700
8100.0 -500.0 2514.0 1500.0 2700
8200.0 -500.0 2514.0 1500.0 2700
8300.0 -500.0 2514.0 1500.0 2700
8400.0 -500.0 2514.0 1500.0 2700
8500.0 -500.0 2514.0 1500.0 2700
8600.0 -500.0 2514.0 1500.0 2700
8700.0 -500.0 2514.0 1500.0 2700
8800.0 -500.0 2514.0 1500.0 2700
8900.0 -500.0 2514.0 1500.0 2700
9000.0 -500.0 2514.0 1500.0 2700
9100.0 -500.0 2514.0 1500.0 2700
9200.0 -500.0 2514.0 1500.0 2700
9300.0 -500.0 2514.0 1500.0 2700
9400.0 -500.0 2514.0 1500.0 2700
9500.0 -500.0 2514.0 1500.0 2700
9600.0 -500.0 2514.0 1500.0 2700
9700.0 -500.0 2514.0 1500.0 2700
9800.0 -500.0 2514.0 1500.0 2700
9900.0 -500.0 2514.0 1500.0 2700
10000.0 -500.0 2514.0 1500.0 2700
10100.0 -500.0 2514.0 1500.0 2700
10200.0 -500.0 2514.0 1500.0 2700
10300.0 -500.0 2514.0 1500.0 2700
10400.0 -500.0 2514.0 1500.0 2700
10500.0 -500.0 2514.0 1500.0 2700
10600.0 -500.0 2514.0 1500.0 2700
10700.0 -500.0 2514.0 1500.0 2700
10800.0 -500.0 2514.0 1500.0 2700
10900.0 -500.0 2514.0 1500.0 2700
11000.0 -500.0 2514.0 1500.0 2700
11100.0 -500.0 2514.0 1500.0 2700
11200.0 -500.0 2514.0 1500.0 2700
11300.0 -500.0 2514.0 1500.0 2700
11400.0 -500.0 2514.0 1500.0 2700
11500.0 -500.0 2514.0 1500.0 2700
11600.0 -500.0 2514.0 1500.0 2700
11700.0 -500.0 2514.0 1500.0 2700
11800.0 -500.0 2514.0 1500.0 2700
11900.0 -500.0 2514.0 1500.0 2700
12000.0 -500.0 2514.0 1500.0 2700
0.0 -400.0 2514.0 1500.0 2700
100.0 -400.0 2514.0 1500.0 2700
200.0 -400.0 2514.0 1500.0 2700
300.0 -400.0 2514.0 1500.0 2700
400.0 -400.0 2514.0 1500.0 2700
500.0 -400.0 2514.0 1500.0 2700
600.0 -400.0 2514.0 1500.0 2700
700.0 -400.0 2514.0 1500.0 2700
800.0 -400.0 2514.0 1500.0 2700
900.0 -400.0 2514.0 1500.0 2700
1000.0 -400.0 2514.0 1500.0 2700
1100.0 -400.0 2514.0 1500.0 2700
1200.0 -400.0 2514.0 1500.0 2700
1300.0 -400.0 2514.0 1500.0 2700
1400.0 -400.0 2514.0 1500.0 2700
1500.0 -400.0 2514.0 1500.0 2700
1600.0 -400.0 2514.0 1500.0 2700
1700.0 -400.0 2514.0 1500.0 2700
1800.0 -400.0 2514.0 1500.0 2700
1900.0 -400.0 2514.0 1500.0 2700
2000.0 -400.0 2514.0 1500.0 2700
2100.0 -400.0 2514.0 1500.0 2700
2200.0 -400.0 2514.0 1500.0 2700
2300.0 -400.0 2514.0 1500.0 2700
2400.0 -400.0 2514.0 1500.0 2700
2500.0 -400.0 2514.0 1500.0 2700
2600.0 -400.0 2514.0 1500.0 2700
2700.0 -400.0 2514.0 1500.0 2700
2800.0 -400.0 2514.0 1500.0 2700
2900.0 -400.0 2514.0 1500.0 2700
3000.0 -400.0 2514.0 1500.0 2700
3100.0 -400.0 2514.0 1500.0 2700
3200.0 -400.0 2514.0 1500.0 2700
3300.0 -400.0 2514.0 1500.0 2700
3400.0 -400.0 2514.0 1500.0 2700
3500.0 -400.0 2514.0 1500.0 2700
3600.0 -400.0 2514.0 1500.0 2700
3700.0 -400.0 2514.0 1500.0 2700
3800.0 -400.0 2514.0 1500.0 2700
3900.0 -400.0 2514.0 1500.0 2700
4000.0 -400.0 2514.0 1500.0 2700
4100.0 -400.0 2514.0 1500.0 2700
4200.0 -400.0 2514.0 1500.0 2700
4300.0 -400.0 2514.0 1500.0 2700
4400.0 -400.0 2514.0 1500.0 2700
4500.0 -400.0 2514.0 1500.0 2700
4600.0 -400.0 2514.0 1500.0 2700
4700.0 -400.0 2514.0 1500.0 2700
4800.0 -400.0 2514.0 1500.0 2700
4900.0 -400.0 2514.0 1500.0 2700
5000.0 -400.0 2514.0 1500.0 2700
5100.0 -400.0 2514.0 1500.0 2700
5200.0 -400.0 2514.0 1500.0 2700
5300.0 -400.0 2514.0 1500.0 2700
5400.0 -400.0 2514.0 1500.0 2700
5500.0 -400.0 2514.0 1500.0 2700
5600.0 -400.0 2514.0 1500.0 2700
5700.0 -400.0 2514.0 1500.0 2700
5800.0 -400.0 2514.0 1500.0 2700
5900.0 -400.0 2514.0 1500.0 2700
6000.0 -400.0 2514.0 1500.0 2700
6100.0 -400.0 2514.0 1500.0 2700
6200.0 -400.0 2514.0 1500.0 2700
6300.0 -400.0 2514.0 1500.0 2700
6400.0 -400.0 2514.0 1500.0 2700
6500.0 -400.0 2514.0 1500.0 2700
6600.0 -400.0 2514.0 1500.0 2700
6700.0 -400.0 2514.0 1500.0 2700
6800.0 -400.0 2514.0 1500.0 2700
6900.0 -400.0 2514.0 1500.0 2700
7000.0 -400.0 2514.0 1500.0 2700
7100.0 -400.0 2514.0 1500.0 2700
7200.0 -400.0 2514.0 1500.0 2700
7300.0 -400.0 2514.0 1500.0 2700
7400.0 -400.0 2514.0 1500.0 2700
7500.0 -400.0 2514.0 1500.0 2700
7600.0 -400.0 2514.0 1500.0 2700
7700.0 -400.0 2514.0 1500.0 2700
7800.0 -400.0 2514.0 1500.0 2700
7900.0 -400.0 2514.0 1500.0 2700
8000.0 -400.0 2514.0 1500.0 2700
8100.0 -400.0 2514.0 1500.0 2700
8200.0 -400.0 2514.0 1500.0 2700
8300.0 -400.0 2514.0 1500.0 2700
8400.0 -400.0 2514.0 1500.0 2700
8500.0 -400.0 2514.0 1500.0 2700
8600.0 -400.0 2514.0 1500.0 2700
8700.0 -400.0 2514.0 1500.0 2700
8800.0 -400.0 2514.0 1500.0 2700
8900.0 -400.0 2514.0 1500.0 2700
9000.0 -400.0 2514.0 1500.0 2700
9100.0 -400.0 2514.0 1500.0 2700
9200.0 -400.0 2514.0 1500.0 2700
9300.0 -400.0 2514.0 1500.0 2700
9400.0 -400.0 2514.0 1500.0 2700
9500.0 -400.0 2514.0 1500.0 2700
9600.0 -400.0 2514.0 1500.0 2700
9700.0 -400.0 2514.0 1500.0 2700
9800.0 -400.0 2514.0 1500.0 2700
9900.0 -400.0 2514.0 1500.0 2700
10000.0 -400.0 2514.0 1500.0 2700
10100.0 -400.0 2514.0 1500.0 2700
10200.0 -400.0 2514.0 1500.0 2700
10300.0 -400.0 2514.0 1500.0 2700
10400.0 -400.0 2514.0 1500.0 2700
10500.0 -400.0 2514.0 1500.0 2700
10600.0 -400.0 2514.0 1500.0 2700
10700.0 -400.0 2514.0 1500.0 2700
10800.0 -400.0 2514.0 1500.0 2700
10900.0 -400.0 2514.0 1500.0 2700
11000.0 -400.0 2514.0 1500.0 2700
11100.0 -400.0 2514.0 1500.0 2700
11200.0 -400.0 2514.0 1500.0 2700
11300.0 -400.0 2514.0 1500.0 2700
11400.0 -400.0 2514.0 1500.0 2700
11500.0 -400.0 2514.0 1500.0 2700
11600.0 -400.0 2514.0 1500.0 2700
11700.0 -400.0 2514.0 1500.0 2700
11800.0 -400.0 2514.0 1500.0 2700
11900.0 -400.0 2514.0 1500.0 2700
12000.0 -400.0 2514.0 1500.0 2700
0.0 -300.0 2514.0 1500.0 2700
100.0 -300.0 2514.0 1500.0 2700
200.0 -300.0 2514.0 1500.0 2700
300.0 -300.0 2514.0 1500.0 2700
400.0 -300.0 2514.0 1500.0 2700
500.0 -300.0 2514.0 1500.0 2700
600.0 -300.0 2514.0 1500.0 2700
700.0 -300.0 2514.0 1500.0 2700
800.0 -300.0 2514.0 1500.0 2700
900.0 -300.0 2514.0 1500.0 2700
1000.0 -300.0 2514.0 1500.0 2700
1100.0 -300.0 2514.0 1500.0 2700
1200.0 -300.0 2514.0 1500.0 2700
1300.0 -300.0 2514.0 1500.0 2700
1400.0 -300.0 2514.0 1500.0 2700
1500.0 -300.0 2514.0 1500.0 2700
1600.0 -300.0 2514.0 1500.0 2700
1700.0 -300.0 2514.0 1500.0 2700
1800.0 -300.0 2514.0 1500.0 2700
1900.0 -300.0 2514.0 1500.0 2700
2000.0 -300.0 2514.0 1500.0 2700
2100.0 -300.0 2514.0 1500.0 2700
2200.0 -300.0 2514.0 1500.0 2700
2300.0 -300.0 2514.0 1500.0 2700
2400.0 -300.0 2514.0 1500.0 2700
2500.0 -300.0 2514.0 1500.0 2700
2600.0 -300.0 2514.0 1500.0 2700
2700.0 -300.0 2514.0 1500.0 2700
2800.0 -300.0 2514.0 1500.0 2700
2900.0 -300.0 2514.0 1500.0 2700
3000.0 -300.0 2514.0 1500.0 2700
3100.0 -300.0 2514.0 1500.0 2700
3200.0 -300.0 2514.0 1500.0 2700
3300.0 -300.0 2514.0 1500.0 2700
3400.0 -300.0 2514.0 1500.0 2700
3500.0 -300.0 2514.0 1500.0 2700
3600.0 -300.0 2514.0 1500.0 2700
3700.0 -300.0 2514.0 1500.0 2700
3800.0 -300.0 2514.0 1500.0 2700
3900.0 -300.0 2514.0 1500.0 2700
4000.0 -300.0 2514.0 1500.0 2700
4100.0 -300.0 2514.0 1500.0 2700
4200.0 -300.0 2514.0 1500.0 2700
4300.0 -300.0 2514.0 1500.0 2700
4400.0 -300.0 2514.0 1500.0 2700
4500.0 -300.0 2514.0 1500.0 2700
4600.0 -300.0 2514.0 1500.0 2700
4700.0 -300.0 2514.0 1500.0 2700
4800.0 -300.0 2514.0 1500.0 2700
4900.0 -300.0 2514.0 1500.0 2700
5000.0 -300.0 2514.0 1500.0 2700
5100.0 -300.0 2514.0 1500.0 2700
5200.0 -300.0 2514.0 1500.0 2700
5300.0 -300.0 2514.0 1500.0 2700
5400.0 -300.0 2514.0 1500.0 2700
5500.0 -300.0 2514.0 1500.0 2700
5600.0 -300.0 2514.0 1500.0 2700
5700.0 -300.0 2514.0 1500.0 2700
5800.0 -300.0 2514.0 1500.0 2700
5900.0 -300.0 2514.0 1500.0 2700
6000.0 -300.0 2514.0 1500.0 2700
6100.0 -300.0 2514.0 1500.0 2700
6200.0 -300.0 2514.0 1500.0 2700
6300.0 -300.0 2514.0 1500.0 2700
6400.0 -300.0 2514.0 1500.0 2700
6500.0 -300.0 2514.0 1500.0 2700
6600.0 -300.0 2514.0 1500.0 2700
6700.0 -300.0 2514.0 1500.0 2700
6800.0 -300.0 2514.0 1500.0 2700
6900.0 -300.0 2514.0 1500.0 2700
7000.0 -300.0 2514.0 1500.0 2700
7100.0 -300.0 2514.0 1500.0 2700
7200.0 -300.0 2514.0 1500.0 2700
7300.0 -300.0 2514.0 1500.0 2700
7400.0 -300.0 2514.0 1500.0 2700
7500.0 -300.0 2514.0 1500.0 2700
7600.0 -300.0 2514.0 1500.0 2700
7700.0 -300.0 2514.0 1500.0 2700
7800.0 -300.0 2514.0 1500.0 2700
7900.0 -300.0 2514.0 1500.0 2700
8000.0 -300.0 2514.0 1500.0 2700
8100.0 -300.0 2514.0 1500.0 2700
8200.0 -300.0 2514.0 1500.0 2700
8300.0 -300.0 2514.0 1500.0 2700
8400.0 -300.0 2514.0 1500.0 2700
8500.0 -300.0 2514.0 1500.0 2700
8600.0 -300.0 2514.0 1500.0 2700
8700.0 -300.0 2514.0 1500.0 2700
8800.0 -300.0 2514.0 1500.0 2700
8900.0 -300.0 2514.0 1500.0 2700
9000.0 -300.0 2514.0 1500.0 2700
9100.0 -300.0 2514.0 1500.0 2700
9200.0 -300.0 2514.0 1500.0 2700
9300.0 -300.0 2514.0 1500.0 2700
9400.0 -300.0 2514.0 1500.0 2700
9500.0 -300.0 2514.0 1500.0 2700
9600.0 -300.0 2514.0 1500.0 2700
9700.0 -300.0 2514.0 1500.0 2700
9800.0 -300.0 2514.0 1500.0 2700
9900.0 -300.0 2514.0 1500.0 2700
10000.0 -300.0 2514.0 1500.0 2700
10100.0 -300.0 2514.0 1500.0 2700
10200.0 -300.0 2514.0 1500.0 2700
10300.0 -300.0 2514.0 1500.0 2700
10400.0 -300.0 2514.0 1500.0 2700
10500.0 -300.0 2514.0 1500.0 2700
10600.0 -300.0 2514.0 1500.0 2700
10700.0 -300.0 2514.0 1500.0 2700
10800.0 -300.0 2514.0 1500.0 2700
10900.0 -300.0 2514.0 1500.0 2700
11000.0 -300.0 2514.0 1500.0 2700
11100.0 -300.0 2514.0 1500.0 2700
11200.0 -300.0 2514.0 1500.0 2700
11300.0 -300.0 2514.0 1500.0 2700
11400.0 -300.0 2514.0 1500.0 2700
11500.0 -300.0 2514.0 1500.0 2700
11600.0 -300.0 2514.0 1500.0 2700
11700.0 -300.0 2514.0 1500.0 2700
11800.0 -300.0 2514.0 1500.0 2700
11900.0 -300.0 2514.0 1500.0 2700
12000.0 -300.0 2514.0 1500.0 2700
0.0 -200.0 2514.0 1500.0 2700
100.0 -200.0 2514.0 1500.0 2700
200.0 -200.0 2514.0 1500.0 2700
300.0 -200.0 2514.0 1500.0 2700
400.0 -200.0 2514.0 1500.0 2700
500.0 -200.0 2514.0 1500.0 2700
600.0 -200.0 2514.0 1500.0 2700
700.0 -200.0 2514.0 1500.0 2700
800.0 -200.0 2514.0 1500.0 2700
900.0 -200.0 2514.0 1500.0 2700
1000.0 -200.0 2514.0 1500.0 2700
1100.0 -200.0 2514.0 1500.0 2700
1200.0 -200.0 2514.0 1500.0 2700
1300.0 -200.0 2514.0 1500.0 2700
1400.0 -200.0 2514.0 1500.0 2700
1500.0 -200.0 2514.0 1500.0 2700
1600.0 -200.0 2514.0 1500.0 2700
1700.0 -200.0 2514.0 1500.0 2700
1800.0 -200.0 2514.0 1500.0 2700
1900.0 -200.0 2514.0 1500.0 2700
2000.0 -200.0 2514.0 1500.0 2700
2100.0 -200.0 2514.0 1500.0 2700
2200.0 -200.0 2514.0 1500.0 2700
2300.0 -200.0 2514.0 1500.0 2700
2400.0 -200.0 2514.0 1500.0 2700
2500.0 -200.0 2514.0 1500.0 2700
2600.0 -200.0 2514.0 1500.0 2700
2700.0 -200.0 2514.0 1500.0 2700
2800.0 -200.0 2514.0 1500.0 2700
2900.0 -200.0 2514.0 1500.0 2700
3000.0 -200.0 2514.0 1500.0 2700
3100.0 -200.0 2514.0 1500.0 2700
3200.0 -200.0 2514.0 1500.0 2700
3300.0 -200.0 2514.0 1500.0 2700
3400.0 -200.0 2514.0 1500.0 2700
3500.0 -200.0 2514.0 1500.0 2700
3600.0 -200.0 2514.0 1500.0 2700
3700.0 -200.0 2514.0 1500.0 2700
3800.0 -200.0 2514.0 1500.0 2700
3900.0 -200.0 2514.0 1500.0 2700
4000.0 -200.0 2514.0 1500.0 2700
4100.0 -200.0 2514.0 1500.0 2700
4200.0 -200.0 2514.0 1500.0 2700
4300.0 -200.0 2514.0 1500.0 2700
4400.0 -200.0 2514.0 1500.0 2700
4500.0 -200.0 2514.0 1500.0 2700
4600.0 -200.0 2514.0 1500.0 2700
4700.0 -200.0 2514.0 1500.0 2700
4800.0 -200.0 2514.0 1500.0 2700
4900.0 -200.0 2514.0 1500.0 2700
5000.0 -200.0 2514.0 1500.0 2700
5100.0 -200.0 2514.0 1500.0 2700
5200.0 -200.0 2514.0 1500.0 2700
5300.0 -200.0 2514.0 1500.0 2700
5400.0 -200.0 2514.0 1500.0 2700
5500.0 -200.0 2514.0 1500.0 2700
5600.0 -200.0 2514.0 1500.0 2700
5700.0 -200.0 2514.0 1500.0 2700
5800.0 -200.0 2514.0 1500.0 2700
5900.0 -200.0 2514.0 1500.0 2700
6000.0 -200.0 2514.0 1500.0 2700
6100.0 -200.0 2514.0 1500.0 2700
6200.0 -200.0 2514.0 1500.0 2700
6300.0 -200.0 2514.0 1500.0 2700
6400.0 -200.0 2514.0 1500.0 2700
6500.0 -200.0 2514.0 1500.0 2700
6600.0 -200.0 2514.0 1500.0 2700
6700.0 -200.0 2514.0 1500.0 2700
6800.0 -200.0 2514.0 1500.0 2700
6900.0 -200.0 2514.0 1500.0 2700
7000.0 -200.0 2514.0 1500.0 2700
7100.0 -200.0 2514.0 1500.0 2700
7200.0 -200.0 2514.0 1500.0 2700
7300.0 -200.0 2514.0 1500.0 2700
7400.0 -200.0 2514.0 1500.0 2700
7500.0 -200.0 2514.0 1500.0 2700
7600.0 -200.0 2514.0 1500.0 2700
7700.0 -200.0 2514.0 1500.0 2700
7800.0 -200.0 2514.0 1500.0 2700
7900.0 -200.0 2514.0 1500.0 2700
8000.0 -200.0 2514.0 1500.0 2700
8100.0 -200.0 2514.0 1500.0 2700
8200.0 -200.0 2514.0 1500.0 2700
8300.0 -200.0 2514.0 1500.0 2700
8400.0 -200.0 2514.0 1500.0 2700
8500.0 -200.0 2514.0 1500.0 2700
8600.0 -200.0 2514.0 1500.0 2700
8700.0 -200.0 2514.0 1500.0 2700
8800.0 -200.0 2514.0 1500.0 2700
8900.0 -200.0 2514.0 1500.0 2700
9000.0 -200.0 2514.0 1500.0 2700
9100.0 -200.0 2514.0 1500.0 2700
9200.0 -200.0 2514.0 1500.0 2700
9300.0 -200.0 2514.0 1500.0 2700
9400.0 -200.0 2514.0 1500.0 2700
9500.0 -200.0 2514.0 1500.0 2700
9600.0 -200.0 2514.0 1500.0 2700
9700.0 -200.0 2514.0 1500.0 2700
9800.0 -200.0 2514.0 1500.0 2700
9900.0 -200.0 2514.0 1500.0 2700
10000.0 -200.0 2514.0 1500.0 2700
10100.0 -200.0 2514.0 1500.0 2700
10200.0 -200.0 2514.0 1500.0 2700
10300.0 -200.0 2514.0 1500.0 2700
10400.0 -200.0 2514.0 1500.0 2700
10500.0 -200.0 2514.0 1500.0 2700
10600.0 -200.0 2514.0 1500.0 2700
10700.0 -200.0 2514.0 1500.0 2700
10800.0 -200.0 2514.0 1500.0 2700
10900.0 -200.0 2514.0 1500.0 2700
11000.0 -200.0 2514.0 1500.0 2700
11100.0 -200.0 2514.0 1500.0 2700
11200.0 -200.0 2514.0 1500.0 2700
11300.0 -200.0 2514.0 1500.0 2700
11400.0 -200.0 2514.0 1500.0 2700
11500.0 -200.0 2514.0 1500.0 2700
11600.0 -200.0 2514.0 1500.0 2700
11700.0 -200.0 2514.0 1500.0 2700
11800.0 -200.0 2514.0 1500.0 2700
11900.0 -200.0 2514.0 1500.0 2700
12000.0 -200.0 2514.0 1500.0 2700
0.0 -100.0 2514.0 1500.0 2700
100.0 -100.0 2514.0 1500.0 2700
200.0 -100.0 2514.0 1500.0 2700
300.0 -100.0 2514.0 1500.0 2700
400.0 -100.0 2514.0 1500.0 2700
500.0 -100.0 2514.0 1500.0 2700
600.0 -100.0 2514.0 1500.0 2700
700.0 -100.0 2514.0 1500.0 2700
800.0 -100.0 2514.0 1500.0 2700
900.0 -100.0 2514.0 1500.0 2700
1000.0 -100.0 2514.0 1500.0 2700
1100.0 -100.0 2514.0 1500.0 2700
1200.0 -100.0 2514.0 1500.0 2700
1300.0 -100.0 2514.0 1500.0 2700
1400.0 -100.0 2514.0 1500.0 2700
1500.0 -100.0 2514.0 1500.0 2700
1600.0 -100.0 2514.0 1500.0 2700
1700.0 -100.0 2514.0 1500.0 2700
1800.0 -100.0 2514.0 1500.0 2700
1900.0 -100.0 2514.0 1500.0 2700
2000.0 -100.0 2514.0 1500.0 2700
2100.0 -100.0 2514.0 1500.0 2700
2200.0 -100.0 2514.0 1500.0 2700
2300.0 -100.0 2514.0 1500.0 2700
2400.0 -100.0 2514.0 1500.0 2700
2500.0 -100.0 2514.0 1500.0 2700
2600.0 -100.0 2514.0 1500.0 2700
2700.0 -100.0 2514.0 1500.0 2700
2800.0 -100.0 2514.0 1500.0 2700
2900.0 -100.0 2514.0 1500.0 2700
3000.0 -100.0 2514.0 1500.0 2700
3100.0 -100.0 2514.0 1500.0 2700
3200.0 -100.0 2514.0 1500.0 2700
3300.0 -100.0 2514.0 1500.0 2700
3400.0 -100.0 2514.0 1500.0 2700
3500.0 -100.0 2514.0 1500.0 2700
3600.0 -100.0 2514.0 1500.0 2700
3700.0 -100.0 2514.0 1500.0 2700
3800.0 -100.0 2514.0 1500.0 2700
3900.0 -100.0 2514.0 1500.0 2700
4000.0 -100.0 2514.0 1500.0 2700
4100.0 -100.0 2514.0 1500.0 2700
4200.0 -100.0 2514.0 1500.0 2700
4300.0 -100.0 2514.0 1500.0 2700
4400.0 -100.0 2514.0 1500.0 2700
4500.0 -100.0 2514.0 1500.0 2700
4600.0 -100.0 2514.0 1500.0 2700
4700.0 -100.0 2514.0 1500.0 2700
4800.0 -100.0 2514.0 1500.0 2700
4900.0 -100.0 2514.0 1500.0 2700
5000.0 -100.0 2514.0 1500.0 2700
5100.0 -100.0 2514.0 1500.0 2700
5200.0 -100.0 2514.0 1500.0 2700
5300.0 -100.0 2514.0 1500.0 2700
5400.0 -100.0 2514.0 1500.0 2700
5500.0 -100.0 2514.0 1500.0 2700
5600.0 -100.0 2514.0 1500.0 2700
5700.0 -100.0 2514.0 1500.0 2700
5800.0 -100.0 2514.0 1500.0 2700
5900.0 -100.0 2514.0 1500.0 2700
6000.0 -100.0 2514.0 1500.0 2700
6100.0 -100.0 2514.0 1500.0 2700
6200.0 -100.0 2514.0 1500.0 2700
6300.0 -100.0 2514.0 1500.0 2700
6400.0 -100.0 2514.0 1500.0 2700
6500.0 -100.0 2514.0 1500.0 2700
6600.0 -100.0 2514.0 1500.0 2700
6700.0 -100.0 2514.0 1500.0 2700
6800.0 -100.0 2514.0 1500.0 2700
6900.0 -100.0 2514.0 1500.0 2700
7000.0 -100.0 2514.0 1500.0 2700
7100.0 -100.0 2514.0 1500.0 2700
7200.0 -100.0 2514.0 1500.0 2700
7300.0 -100.0 2514.0 1500.0 2700
